Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.3.5-48294-10.0.2.4-5201-6-1777727305241,10.0.3.5,48294,10.0.2.4,5201,6,1777727305.2417722,0.03512763977050781,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,6319.809741000163,85.40283433784003,0.017563819885253906,0.0025739669799804688,0.020137786865234375,0.014989852905273438,0.03512763977050781,0.017563819885253906,0.0025739669799804688,0.020137786865234375,0.014989852905273438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,85.40283433784003,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.03512763977050781,0.0,0.03512763977050781,0.03512763977050781,0.0,0.0,0.0,0.0,benign
10.0.1.2-0-10.0.2.3-0-1-1777727305259,10.0.1.2,0,10.0.2.3,0,1,1777727305.2593746,0.027731657028198242,3,0,294,0,98,98,98,0.0,0.0,0.0,0.0,0.0,10601.60233847741,108.17961569874909,0.013865828514099121,0.001807570457458496,0.015673398971557617,0.012058258056640625,0.027731657028198242,0.013865828514099121,0.001807570457458496,0.015673398971557617,0.012058258056640625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102,0,108.17961569874909,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,294,0,0,0,0,3,98,0.027731657028198242,0.0,0.027731657028198242,0.027731657028198242,0.0,0.0,0.0,0.0,benign
10.0.1.2-50256-10.0.2.3-80-6-1777727305260,10.0.1.2,50256,10.0.2.3,80,6,1777727305.2600594,0.02772808074951172,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,8006.324058469476,108.19356835769561,0.01386404037475586,0.0016808509826660156,0.015544891357421875,0.012183189392089844,0.02772808074951172,0.01386404037475586,0.0016808509826660156,0.015544891357421875,0.012183189392089844,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,108.19356835769561,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.02772808074951172,0.0,0.02772808074951172,0.02772808074951172,0.0,0.0,0.0,0.0,benign
10.0.3.6-57754-10.0.2.4-8080-6-1777727305288,10.0.3.6,57754,10.0.2.4,8080,6,1777727305.2883325,0.009511232376098633,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,23340.82390394305,315.4165392424736,0.004755616188049316,0.00031936168670654297,0.005074977874755859,0.0044362545013427734,0.009511232376098633,0.004755616188049316,0.00031936168670654297,0.005074977874755859,0.0044362545013427734,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,315.4165392424736,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.009511232376098633,0.0,0.009511232376098633,0.009511232376098633,0.0,0.0,0.0,0.0,benign
10.0.3.6-52387-10.0.3.5-5353-17-1777729351674,10.0.3.6,52387,10.0.3.5,5353,17,1777729351.6741378,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-48509-10.0.3.5-5353-17-1777729351682,10.0.1.1,48509,10.0.3.5,5353,17,1777729351.682922,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-36252-10.0.3.5-5353-17-1777729351683,10.0.1.2,36252,10.0.3.5,5353,17,1777729351.6836278,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.3.6-0-1-1777729351690,10.0.3.5,0,10.0.3.6,0,1,1777729351.6904936,1e-06,1,0,93,0,93,93,93,0.0,0.0,0.0,0.0,0.0,93000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0,0,0,0,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-48509-10.0.3.5-5353-17-1777729351708,10.0.1.1,48509,10.0.3.5,5353,17,1777729351.7084594,0.015344381332397461,2,0,130,0,65,65,65,0.0,0.0,0.0,0.0,0.0,8472.156497148806,130.3408691869047,0.015344381332397461,0.0,0.015344381332397461,0.015344381332397461,0.015344381332397461,0.015344381332397461,0.0,0.015344381332397461,0.015344381332397461,0.0,0.0,0.0,0.0,0.0,0,0,0,0,84,0,130.3408691869047,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,130,0,0,0,0,2,65,0.015344381332397461,0.0,0.015344381332397461,0.015344381332397461,0.0,0.0,0.0,0.0,benign
10.0.1.2-36252-10.0.3.5-5353-17-1777729351709,10.0.1.2,36252,10.0.3.5,5353,17,1777729351.7090418,0.015528202056884766,2,0,130,0,65,65,65,0.0,0.0,0.0,0.0,0.0,8371.864271457085,128.79791186857054,0.015528202056884766,0.0,0.015528202056884766,0.015528202056884766,0.015528202056884766,0.015528202056884766,0.0,0.015528202056884766,0.015528202056884766,0.0,0.0,0.0,0.0,0.0,0,0,0,0,84,0,128.79791186857054,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,130,0,0,0,0,2,65,0.015528202056884766,0.0,0.015528202056884766,0.015528202056884766,0.0,0.0,0.0,0.0,benign
10.0.1.1-38464-10.0.2.4-5201-6-1777729351754,10.0.1.1,38464,10.0.2.4,5201,6,1777729351.7547464,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-0-10.0.2.4-0-1-1777729351756,10.0.1.1,0,10.0.2.4,0,1,1777729351.7561808,1e-06,1,0,98,0,98,98,98,0.0,0.0,0.0,0.0,0.0,98000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,98,98,98,0.0,0.0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98,0,0,0,0,1,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-53286-10.0.2.4-5201-6-1777729351757,10.0.3.5,53286,10.0.2.4,5201,6,1777729351.7570353,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.1.1-0-1-1777729351757,10.0.3.5,0,10.0.1.1,0,1,1777729351.7577984,1e-06,1,0,93,0,93,93,93,0.0,0.0,0.0,0.0,0.0,93000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0,0,0,0,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.1.2-0-1-1777729351758,10.0.3.5,0,10.0.1.2,0,1,1777729351.7585528,1e-06,1,0,93,0,93,93,93,0.0,0.0,0.0,0.0,0.0,93000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0,0,0,0,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-38464-10.0.2.4-5201-6-1777729351818,10.0.1.1,38464,10.0.2.4,5201,6,1777729351.8186178,0.04891252517700195,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,3025.809840412568,40.889322167737404,0.04891252517700195,0.0,0.04891252517700195,0.04891252517700195,0.04891252517700195,0.04891252517700195,0.0,0.04891252517700195,0.04891252517700195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,40.889322167737404,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.04891252517700195,0.0,0.04891252517700195,0.04891252517700195,0.0,0.0,0.0,0.0,benign
10.0.1.1-0-10.0.2.4-0-1-1777729351820,10.0.1.1,0,10.0.2.4,0,1,1777729351.82047,0.04837512969970703,2,0,196,0,98,98,98,0.0,0.0,0.0,0.0,0.0,4051.6687235091176,41.34355840315426,0.04837512969970703,0.0,0.04837512969970703,0.04837512969970703,0.04837512969970703,0.04837512969970703,0.0,0.04837512969970703,0.04837512969970703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,0,41.34355840315426,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,196,0,0,0,0,2,98,0.04837512969970703,0.0,0.04837512969970703,0.04837512969970703,0.0,0.0,0.0,0.0,benign
10.0.3.5-53286-10.0.2.4-5201-6-1777729351821,10.0.3.5,53286,10.0.2.4,5201,6,1777729351.8212738,0.04859423637390137,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,3045.628680348741,41.15714432903704,0.04859423637390137,0.0,0.04859423637390137,0.04859423637390137,0.04859423637390137,0.04859423637390137,0.0,0.04859423637390137,0.04859423637390137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,41.15714432903704,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.04859423637390137,0.0,0.04859423637390137,0.04859423637390137,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.1.1-0-1-1777729351821,10.0.3.5,0,10.0.1.1,0,1,1777729351.821985,0.05102109909057617,2,0,186,0,93,93,93,0.0,0.0,0.0,0.0,0.0,3645.5506313143114,39.19946915391733,0.05102109909057617,0.0,0.05102109909057617,0.05102109909057617,0.05102109909057617,0.05102109909057617,0.0,0.05102109909057617,0.05102109909057617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,0,39.19946915391733,0.0,93,93,93,0.0,0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,186,0,0,0,0,2,93,0.05102109909057617,0.0,0.05102109909057617,0.05102109909057617,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.1.2-0-1-1777729351822,10.0.3.5,0,10.0.1.2,0,1,1777729351.822682,0.05109882354736328,2,0,186,0,93,93,93,0.0,0.0,0.0,0.0,0.0,3640.0055243463166,39.139844347809856,0.05109882354736328,0.0,0.05109882354736328,0.05109882354736328,0.05109882354736328,0.05109882354736328,0.0,0.05109882354736328,0.05109882354736328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,0,39.139844347809856,0.0,93,93,93,0.0,0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,186,0,0,0,0,2,93,0.05109882354736328,0.0,0.05109882354736328,0.05109882354736328,0.0,0.0,0.0,0.0,benign
10.0.1.2-45314-10.0.2.4-5201-6-1777729351849,10.0.1.2,45314,10.0.2.4,5201,6,1777729351.849763,0.04142022132873535,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,3573.1339730269556,48.285594230094,0.04142022132873535,0.0,0.04142022132873535,0.04142022132873535,0.04142022132873535,0.04142022132873535,0.0,0.04142022132873535,0.04142022132873535,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,48.285594230094,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.04142022132873535,0.0,0.04142022132873535,0.04142022132873535,0.0,0.0,0.0,0.0,benign
10.0.1.1-56810-10.0.2.3-80-6-1777729351850,10.0.1.1,56810,10.0.2.3,80,6,1777729351.8505232,0.04156064987182617,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,3561.0607739877696,48.122442891726614,0.04156064987182617,0.0,0.04156064987182617,0.04156064987182617,0.04156064987182617,0.04156064987182617,0.0,0.04156064987182617,0.04156064987182617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,48.122442891726614,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.04156064987182617,0.0,0.04156064987182617,0.04156064987182617,0.0,0.0,0.0,0.0,benign
10.0.1.2-0-10.0.2.3-0-1-1777729351851,10.0.1.2,0,10.0.2.3,0,1,1777729351.8512685,0.041580915451049805,2,0,196,0,98,98,98,0.0,0.0,0.0,0.0,0.0,4713.700934043566,48.09898912289353,0.041580915451049805,0.0,0.041580915451049805,0.041580915451049805,0.041580915451049805,0.041580915451049805,0.0,0.041580915451049805,0.041580915451049805,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,0,48.09898912289353,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,196,0,0,0,0,2,98,0.041580915451049805,0.0,0.041580915451049805,0.041580915451049805,0.0,0.0,0.0,0.0,benign
10.0.1.2-49722-10.0.2.3-80-6-1777729351852,10.0.1.2,49722,10.0.2.3,80,6,1777729351.852106,0.041541337966918945,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,3562.716254297308,48.14481424726092,0.041541337966918945,0.0,0.041541337966918945,0.041541337966918945,0.041541337966918945,0.041541337966918945,0.0,0.041541337966918945,0.041541337966918945,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,48.14481424726092,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.041541337966918945,0.0,0.041541337966918945,0.041541337966918945,0.0,0.0,0.0,0.0,benign
10.0.3.6-43980-10.0.2.4-8080-6-1777729351895,10.0.3.6,43980,10.0.2.4,8080,6,1777729351.895356,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-45314-10.0.2.4-5201-6-1777729351907,10.0.1.2,45314,10.0.2.4,5201,6,1777729351.9072907,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-56810-10.0.2.3-80-6-1777729351912,10.0.1.1,56810,10.0.2.3,80,6,1777729351.912764,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-0-10.0.2.3-0-1-1777729351913,10.0.1.2,0,10.0.2.3,0,1,1777729351.9135647,1e-06,1,0,98,0,98,98,98,0.0,0.0,0.0,0.0,0.0,98000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,98,98,98,0.0,0.0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98,0,0,0,0,1,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-49722-10.0.2.3-80-6-1777729351914,10.0.1.2,49722,10.0.2.3,80,6,1777729351.9146361,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.6-43980-10.0.2.4-8080-6-1777729351911,10.0.3.6,43980,10.0.2.4,8080,6,1777729351.9118664,0.03936028480529785,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,3760.1353936361597,50.8126404545427,0.03936028480529785,0.0,0.03936028480529785,0.03936028480529785,0.03936028480529785,0.03936028480529785,0.0,0.03936028480529785,0.03936028480529785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,50.8126404545427,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.03936028480529785,0.0,0.03936028480529785,0.03936028480529785,0.0,0.0,0.0,0.0,benign
10.0.3.6-34748-10.0.3.5-5353-17-1777729418625,10.0.3.6,34748,10.0.3.5,5353,17,1777729418.6252425,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.5-0-10.0.3.6-0-1-1777729418663,10.0.3.5,0,10.0.3.6,0,1,1777729418.6639192,1e-06,1,0,93,0,93,93,93,0.0,0.0,0.0,0.0,0.0,93000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0,0,0,0,1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-38952-10.0.3.5-5353-17-1777729418699,10.0.1.2,38952,10.0.3.5,5353,17,1777729418.6999335,1e-06,1,0,65,0,65,65,65,0.0,0.0,0.0,0.0,0.0,65000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,1000000.0,0.0,65,65,65,0.0,0.0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,0,0,0,0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-38178-10.0.3.5-5353-17-1777729418700,10.0.1.1,38178,10.0.3.5,5353,17,1777729418.7007163,0.05713033676147461,3,0,195,0,65,65,65,0.0,0.0,0.0,0.0,0.0,3413.247865387986,52.511505621353635,0.028565168380737305,0.0024080276489257812,0.030973196029663086,0.026157140731811523,0.05713033676147461,0.028565168380737305,0.0024080276489257812,0.030973196029663086,0.026157140731811523,0.0,0.0,0.0,0.0,0.0,0,0,0,0,126,0,52.511505621353635,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,195,0,0,0,0,3,65,0.05713033676147461,0.0,0.05713033676147461,0.05713033676147461,0.0,0.0,0.0,0.0,benign
10.0.1.2-38952-10.0.3.5-5353-17-1777729418730,10.0.1.2,38952,10.0.3.5,5353,17,1777729418.7308798,0.026504993438720703,2,0,130,0,65,65,65,0.0,0.0,0.0,0.0,0.0,4904.73616982999,75.457479535846,0.026504993438720703,0.0,0.026504993438720703,0.026504993438720703,0.026504993438720703,0.026504993438720703,0.0,0.026504993438720703,0.026504993438720703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,84,0,75.457479535846,0.0,65,65,65,0.0,0,0,0,0,0,0,0,0,0,0.0,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,130,0,0,0,0,2,65,0.026504993438720703,0.0,0.026504993438720703,0.026504993438720703,0.0,0.0,0.0,0.0,benign
10.0.1.2-46598-10.0.2.4-5201-6-1777729418770,10.0.1.2,46598,10.0.2.4,5201,6,1777729418.7701306,0.014742851257324219,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,10038.76369752248,135.6589688854389,0.014742851257324219,0.0,0.014742851257324219,0.014742851257324219,0.014742851257324219,0.014742851257324219,0.0,0.014742851257324219,0.014742851257324219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,135.6589688854389,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.014742851257324219,0.0,0.014742851257324219,0.014742851257324219,0.0,0.0,0.0,0.0,benign
10.0.1.1-48102-10.0.2.4-5201-6-1777729418770,10.0.1.1,48102,10.0.2.4,5201,6,1777729418.7709937,0.014832496643066406,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,9978.090914936025,134.8390664180544,0.014832496643066406,0.0,0.014832496643066406,0.014832496643066406,0.014832496643066406,0.014832496643066406,0.0,0.014832496643066406,0.014832496643066406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,134.8390664180544,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.014832496643066406,0.0,0.014832496643066406,0.014832496643066406,0.0,0.0,0.0,0.0,benign
